communityname,state,countyCode,communityCode,fold,population,householdsize,racepctblack,racePctWhite,racePctOther,agePct65up,pctUrban,medIncome,pctWWage,pctWFarmSelf,pctWInvInc,pctWSocSec,pctWPubAsst,pctWRetire,medFamInc,perCapInc,PctPopUnderPov,PctLess9thGrade,PctNotHSGrad,PctBSorMore,PctUnemployed,PctEmploy,PctEmplManu,PctEmplProfServ,PctOccupManu,PctOccupMgmtProf,MalePctNevMarr,TotalPctDiv,PctFam2Par,PctWorkMom,PctKidsBornNeverMar,NumImmig,PctImmigRecent,PctImmigRec10,PctRecentImmig,PctRecImmig10,PctNotSpeakEnglWell,PctLargHouseOccup,PersPerOccupHous,PersPerOwnOccHous,PersPerRentOccHous,PctPersOwnOccup,PctPersDenseHous,PctHousLess3BR,MedNumBR,HousVacant,PctHousOccup,PctHousOwnOcc,PctVacantBoarded,PctVacMore6Mos,MedYrHousBuilt,PctHousNoPhone,PctWOFullPlumb,OwnOccMedVal,OwnOccQrange,RentMedian,RentQrange,MedRent,MedRentPctHousInc,MedOwnCostPctInc,MedOwnCostPctIncNoMtg,NumHomeless,PctForeignBorn,PctBornSameState,PctSameHouse85,PctSameCity85,PctSameState85,LandArea,PopDens,PctUsePubTrans,LemasPctOfficDrugUn,raw_y.murdPerPop.na_col.,group,y,y1
Florencecity,AL,NA,NA,4,-0.077918449,-0.783214281,0.550669073,-0.079923335,-0.624518463,0.589129548,0.634384084,-0.925193595,-0.990754504,0.351067641,-0.557303754,0.795797725,0.256322306,0.644820415,-0.764141085,-0.595935479,0.810970174,0.600532643,0.643512744,-0.037634069,0.360596051,-0.960290946,0.293576125,0.061645541,0.58351852,-0.144939218,-0.364829516,0.030274648,-0.407397633,-0.336940753,0.240632097,-0.106672147,0.563546711,0.045876887,-0.631564405,-0.659036948,-0.527470756,-0.618820857,-0.820200755,-0.832433645,-0.59581842,-0.12159746,-0.488343357,-0.184022962,0.726979163,-0.122863859,0.191460889,-0.160219026,-0.313120954,0.140576123,-0.083285506,0.482692023,-0.076411573,-0.759540341,-0.445398475,-1.183689737,-0.674043868,-1.168602888,-0.0528012,-1.290891336,-0.287596722,-0.070869762,-0.810595132,0.750387067,0.025863037,0.259676198,0.223398798,-0.033199168,-0.443819177,-0.608357267,-0.3441521,10.79,2,3.055125538,21.22384976
Florencecity,AL,NA,NA,4,-0.077918449,-0.783214281,0.550669073,-0.079923335,-0.624518463,0.589129548,0.634384084,-0.925193595,-0.990754504,0.351067641,-0.557303754,0.795797725,0.256322306,0.644820415,-0.764141085,-0.595935479,0.810970174,0.600532643,0.643512744,-0.037634069,0.360596051,-0.960290946,0.293576125,0.061645541,0.58351852,-0.144939218,-0.364829516,0.030274648,-0.407397633,-0.336940753,0.240632097,-0.106672147,0.563546711,0.045876887,-0.631564405,-0.659036948,-0.527470756,-0.618820857,-0.820200755,-0.832433645,-0.59581842,-0.12159746,-0.488343357,-0.184022962,0.726979163,-0.122863859,0.191460889,-0.160219026,-0.313120954,0.140576123,-0.083285506,0.482692023,-0.076411573,-0.759540341,-0.445398475,-1.183689737,-0.674043868,-1.168602888,-0.0528012,-1.290891336,-0.287596722,-0.070869762,-0.810595132,0.750387067,0.025863037,0.259676198,0.223398798,-0.033199168,-0.443819177,-0.608357267,-0.3441521,10.79,2,3.055125538,21.22384976
Wauwatosacity,WI,79,84675,4,-0.015122693,-0.639281687,-0.582967287,0.847297826,-0.560396497,0.964092897,0.634384084,0.451461781,-0.442659293,-1.129166355,2.087531992,1.036923917,-0.947426677,0.895802371,0.550690031,0.550756942,-0.989051547,-0.711448479,-1.02824113,1.229804705,-1.38567785,0.059859623,-0.209306901,1.446710674,-0.978023338,1.419495212,-0.476720721,-1.153333715,0.94663992,0.903945436,-0.667227859,-0.077962425,-0.813013649,-1.139578347,-0.571634476,-0.562563171,-0.379404237,-0.523639542,-0.69836926,-0.251599702,-1.518617079,0.786279067,-0.658425569,-0.399315397,0.726979163,-0.217430745,0.972750695,0.426578956,-0.802618288,-0.848024402,-1.26138472,-0.967324263,-0.631389373,-0.337333621,-0.525234451,0.15273106,-0.113965228,0.106963273,-0.293141431,-0.240672844,0.258592959,-0.102794725,-0.444152328,0.957610638,0.724526491,0.813304864,0.746400893,-0.123466877,0.270062495,-0.075630118,-0.3441521,6.24,2,3.082286331,21.80820622
Hoovercity,AL,NA,NA,4,-0.0616032,-0.668068206,-0.434728041,0.719026124,-0.554513748,-0.597567643,0.634384084,0.800107794,1.186330659,-0.084295299,1.240809621,-1.019313012,-1.230530604,-0.461682646,0.957407213,1.011278542,-1.018540763,-1.233918838,-1.525614988,1.812507688,-1.326607274,1.093595732,-1.181712164,0.605456364,-1.559896577,1.804966702,-0.878285823,-0.500194086,1.006776258,0.195085389,-0.85663749,-0.094321485,-0.635526106,-0.14133299,-0.595606447,-0.531153104,-0.433246608,-0.699130092,-0.485164144,0.103354375,-0.994866488,0.180557403,-0.616326011,-0.525374782,0.726979163,-0.127743645,0.301181976,-0.150904772,-0.654900158,-1.253165165,1.185436724,-0.979407732,-0.839506048,-0.062134812,-0.071167337,-0.115695339,-0.73119475,-0.112364845,-2.318866236,-1.460281415,-1.106881244,-0.102794725,-0.610923511,-0.117251567,-0.712857122,-0.823590559,-0.690520679,-0.029792839,-0.405175913,-0.614434003,-0.3441521,4.73,2,2.687176755,14.69014345
Northportcity,AL,NA,NA,5,-0.170413589,-0.149910867,0.963160888,-0.45740863,-0.602752291,-0.220544056,0.634384084,-0.473791097,-0.29480105,0.307531347,-0.636195783,-0.07783034,0.419051335,0.214877411,-0.368455888,-0.470627807,0.647010135,0.146273693,0.383542379,0.007802415,0.02094024,-0.362527174,-0.575040011,1.967987899,-0.180872599,0.235163588,-0.33250539,-0.039349373,-0.357930645,0.214902982,0.812126673,-0.107374473,-0.082425392,1.258698349,-0.619578419,-0.571537475,-0.502793003,-0.27378859,-0.119669659,-0.057988387,-0.047127325,-0.144188478,-0.277845569,-0.434017138,0.726979163,-0.245531582,0.620886521,-0.180280495,-0.48690699,0.990801105,0.913567675,-0.121481429,0.131705102,-0.572546278,-0.597585804,-0.886707338,0.457543588,-0.781892785,-0.190138475,-1.189257288,-0.082775592,-0.102794725,-0.756139236,1.008095701,-0.025372283,0.39716065,0.250082578,-0.147311178,-0.412171091,-0.622536317,-0.3441521,0,2,2.714466785,15.09655821
Newtoncity,IA,NA,NA,5,-0.182919359,-0.984719913,-0.656012713,0.935866383,-0.594516442,0.702442648,-1.57550333,-0.41237428,-0.591792176,2.194104086,0.558120181,0.704921019,-0.220718958,0.705929065,-0.322722025,-0.275351383,-0.493632725,-0.173013749,-0.149035799,-0.589248932,-0.743285337,-0.084641124,2.071582699,-0.48817424,0.773836309,-0.768780263,-1.195310903,-0.341053466,0.321028013,1.539632832,-0.667227859,-0.107562902,1.068147923,0.855046488,-0.523690532,-0.573781052,-0.453437497,-0.76159283,-0.850658629,-0.671090883,-1.269212036,0.719917953,-0.572542471,0.138915689,0.726979163,-0.249906562,0.658721378,0.513989644,-0.686760931,0.349565988,-0.627023605,-0.433234931,-0.816381973,-0.837160518,-0.689896151,-1.000931338,-0.685474045,-1.197461851,-1.906854411,-2.0700857,-0.628965273,-0.102794725,-0.742525261,1.145462034,0.418977674,0.605694114,0.787760752,-0.160936492,-0.411050504,-0.571896854,-0.3441521,0,2,3.220056782,25.02954137
Tullahomacity,TN,NA,NA,5,-0.173349557,-0.495349093,-0.17835292,0.516845489,-0.589221968,0.226527629,-1.57550333,-0.566694221,-0.455405693,0.046313583,-0.041771683,0.389881772,0.334343073,-0.28490405,-0.451335424,-0.476352523,0.30021696,0.657133599,0.323063162,-0.114955806,-0.207958242,-0.451450711,1.127595887,0.244918802,0.96571408,0.234089852,-1.087149405,0.142999254,-0.025240903,-0.192119884,-0.510475061,-0.106500848,-1.075117346,-0.375811806,-0.673515355,-0.614165424,-0.516253596,-0.514716294,-0.332874775,-0.477479568,-0.097008334,0.109254503,-0.454663711,-0.5147518,0.726979163,-0.205483683,0.023095774,0.156465599,-0.237813672,0.051416624,0.188583543,1.224617023,-0.654513448,-0.731314822,-0.442903601,-1.160844937,-0.559742105,-1.174374681,-0.464813025,-0.884355146,-0.082775592,-0.102794725,-0.717566309,0.298369646,0.031452345,-0.137091013,-0.084798865,-0.044269736,-0.70406696,-0.565820119,-0.3441521,0,2,3.039547242,20.89578036
SouthBurlingtoncity,VT,7,66175,6,-0.192527983,-0.696854725,-0.631664237,0.829584115,-0.510981405,-0.484254543,0.634384084,0.623117712,0.663728248,-0.679291317,1.262680678,-0.717602349,-1.252822252,-0.610089368,0.603615632,0.719318025,-0.950125783,-0.936400995,-1.235856352,1.282415371,-1.31183963,1.051604062,-0.741843964,0.886375214,-1.00454303,1.274540753,0.289112415,0.133052966,0.263801498,0.974069225,-0.565991677,-0.099083599,-0.118542043,-0.451690892,-0.307942788,-0.376346345,-0.460167793,-0.63964177,-0.606995639,-0.735627988,-0.471115898,0.61049271,-0.618009993,0.021354688,0.726979163,-0.248055609,0.482789291,0.637224385,-0.689657365,-0.542742277,0.732321642,-0.906906917,-0.400148623,0.031950251,-0.056198092,0.826652659,0.080347769,0.903470649,-0.911159168,0.165863346,0.122045539,-0.100429913,-0.283053634,-0.434837833,-0.738940557,0.121269031,-0.507736784,-0.093661501,-0.699448784,-0.56379454,-0.3441521,0,2,2.782742522,16.16328839
Bartletttown,TN,NA,NA,6,-0.123714705,1.375774631,-0.498463755,0.79232424,-0.581574394,-1.477289345,0.634384084,0.992655814,1.728052669,0.583261209,0.352688462,-1.636062922,-1.161426496,-1.007295595,0.646067829,0.076082573,-1.102290135,-1.101849942,-1.225926928,0.038093405,-1.330299185,1.561679346,-0.596044954,-0.265842744,-0.803305368,0.289924162,-1.061041457,-1.448406948,1.404452043,0.823150635,-0.951342305,-0.103520244,-0.599409455,-0.259505337,-0.631564405,-0.600703966,-0.473628386,-0.458202388,1.616429146,1.361827919,1.574005454,1.814876346,-0.611274064,-2.807899502,0.726979163,-0.232574909,0.628453492,2.01645041,-0.721518138,-0.587678665,1.276059741,-0.974574344,-0.053287498,-0.314988418,-0.65995766,0.20413186,0.51469447,0.574478472,-0.842490531,0.030351282,-0.902060113,-0.102794725,-0.707355828,-0.11959971,-0.306700767,0.48020495,-0.362310181,-0.113247891,-0.337906751,-0.612408424,-0.3441521,0,2,2.611551891,13.62017148
Enterprisecity,AL,NA,NA,7,-0.157034308,-0.207483905,0.845715302,-0.423202843,-0.479214559,-0.313254774,-1.57550333,-0.5683241,0.072295277,0.510700719,-0.445605139,-0.225656448,0.238488987,0.555339891,-0.59077134,-0.510859839,0.396941587,0.109991029,0.038720576,0.010193809,-0.207958242,-0.00559798,0.047694744,-0.231291228,0.34172133,0.124568704,-0.783799916,-0.049295662,0.095031774,-0.557983133,-0.147984215,-0.099854445,0.967021299,0.114914417,-0.265991838,-0.448140784,-0.469141521,-0.330302496,-0.028296037,-0.219331149,0.302039735,-0.077121393,-0.319945127,-0.87380859,0.726979163,-0.151974306,-0.470649116,0.018901237,-0.594075045,-0.065560639,0.913567675,1.282617674,0.201077327,-0.628997316,-0.420449732,-0.926685738,-0.079674699,-0.845382503,-0.945493487,-0.44394094,-0.492417853,-0.093335477,-0.528105168,-0.438947082,-0.394266587,-1.047810169,-1.612445291,0.033224241,-0.739450335,-0.543538755,-0.3441521,18.65,2,2.572101273,13.09330817
Boonecity,IA,NA,NA,7,-0.194551617,-0.783214281,-0.661025634,0.968239717,-0.632166037,0.79103289,-1.57550333,-0.715013243,-0.512764495,0.597773307,0.469854842,1.047829122,-0.022323292,-0.599177109,-0.576387865,-0.545526175,-0.112632059,-0.154146764,-0.486636203,-0.647439517,-0.842966934,-0.269898491,-0.2908555,1.10870671,0.762916436,-0.797771155,-1.13687883,-0.059241951,0.29677949,1.22864907,-0.778261091,-0.108265228,-0.75832272,0.642958222,-0.661529369,-0.593973238,-0.516253596,-0.511741878,-0.759285008,-0.735627988,-0.845223463,0.470710788,-0.555702648,0.239479918,0.726979163,-0.250243099,0.511165434,0.373559358,-0.214642201,0.285371149,-2.167614885,0.035603668,-0.053287498,-0.930069517,-0.767237253,-1.149422537,-0.902647395,-1.232092606,-1.254502355,-1.66354951,0.122045539,-0.102794725,-0.752735742,1.317463468,0.329548752,0.416537653,0.738395759,-0.161788074,-0.492989165,-0.569871276,-0.3441521,7.85,2,3.376921187,29.28048306
Auburncity,AL,NA,NA,7,-0.090516423,-0.552922131,0.499107596,-0.219189755,-0.426269817,-1.423723153,0.634384084,-1.556994103,1.140443618,1.163745129,-0.169092482,-1.923233312,-0.900614216,-1.86499915,-0.271192878,-0.846550825,3.330528757,-0.573574357,-0.971372613,2.153679886,0.279374009,-1.534588784,-1.033441984,3.312492556,-0.680066799,1.207969075,4.407951989,-1.972244823,-0.312343421,0.923763028,1.752643461,-0.086647287,2.946213781,1.933524649,0.345293439,-0.091412165,-0.401838558,-0.770516078,-1.18569524,-0.509748121,-0.920044976,-1.608368817,-0.235746012,1.224584443,-1.193457459,-0.084835182,-0.202021628,-1.84538246,-0.518767763,-1.006371672,1.185436724,0.028353587,-0.585141223,-0.436122937,-0.188426427,-0.818172938,-0.285417873,-0.862697881,3.002953166,-1.561915463,-0.833786403,-0.102794725,-0.412386388,-0.54226535,-2.238738106,-3.230029828,-2.275537233,0.046849555,-0.610752645,-0.602280532,-0.3441521,11.06,2,2.498313516,12.16196569
Auburncity,AL,NA,NA,7,-0.090516423,-0.552922131,0.499107596,-0.219189755,-0.426269817,-1.423723153,0.634384084,-1.556994103,1.140443618,1.163745129,-0.169092482,-1.923233312,-0.900614216,-1.86499915,-0.271192878,-0.846550825,3.330528757,-0.573574357,-0.971372613,2.153679886,0.279374009,-1.534588784,-1.033441984,3.312492556,-0.680066799,1.207969075,4.407951989,-1.972244823,-0.312343421,0.923763028,1.752643461,-0.086647287,2.946213781,1.933524649,0.345293439,-0.091412165,-0.401838558,-0.770516078,-1.18569524,-0.509748121,-0.920044976,-1.608368817,-0.235746012,1.224584443,-1.193457459,-0.084835182,-0.202021628,-1.84538246,-0.518767763,-1.006371672,1.185436724,0.028353587,-0.585141223,-0.436122937,-0.188426427,-0.818172938,-0.285417873,-0.862697881,3.002953166,-1.561915463,-0.833786403,-0.102794725,-0.412386388,-0.54226535,-2.238738106,-3.230029828,-2.275537233,0.046849555,-0.610752645,-0.602280532,-0.3441521,11.06,2,2.498313516,12.16196569
Auburncity,AL,NA,NA,7,-0.090516423,-0.552922131,0.499107596,-0.219189755,-0.426269817,-1.423723153,0.634384084,-1.556994103,1.140443618,1.163745129,-0.169092482,-1.923233312,-0.900614216,-1.86499915,-0.271192878,-0.846550825,3.330528757,-0.573574357,-0.971372613,2.153679886,0.279374009,-1.534588784,-1.033441984,3.312492556,-0.680066799,1.207969075,4.407951989,-1.972244823,-0.312343421,0.923763028,1.752643461,-0.086647287,2.946213781,1.933524649,0.345293439,-0.091412165,-0.401838558,-0.770516078,-1.18569524,-0.509748121,-0.920044976,-1.608368817,-0.235746012,1.224584443,-1.193457459,-0.084835182,-0.202021628,-1.84538246,-0.518767763,-1.006371672,1.185436724,0.028353587,-0.585141223,-0.436122937,-0.188426427,-0.818172938,-0.285417873,-0.862697881,3.002953166,-1.561915463,-0.833786403,-0.102794725,-0.412386388,-0.54226535,-2.238738106,-3.230029828,-2.275537233,0.046849555,-0.610752645,-0.602280532,-0.3441521,11.06,2,2.498313516,12.16196569
Auburncity,AL,NA,NA,7,-0.090516423,-0.552922131,0.499107596,-0.219189755,-0.426269817,-1.423723153,0.634384084,-1.556994103,1.140443618,1.163745129,-0.169092482,-1.923233312,-0.900614216,-1.86499915,-0.271192878,-0.846550825,3.330528757,-0.573574357,-0.971372613,2.153679886,0.279374009,-1.534588784,-1.033441984,3.312492556,-0.680066799,1.207969075,4.407951989,-1.972244823,-0.312343421,0.923763028,1.752643461,-0.086647287,2.946213781,1.933524649,0.345293439,-0.091412165,-0.401838558,-0.770516078,-1.18569524,-0.509748121,-0.920044976,-1.608368817,-0.235746012,1.224584443,-1.193457459,-0.084835182,-0.202021628,-1.84538246,-0.518767763,-1.006371672,1.185436724,0.028353587,-0.585141223,-0.436122937,-0.188426427,-0.818172938,-0.285417873,-0.862697881,3.002953166,-1.561915463,-0.833786403,-0.102794725,-0.412386388,-0.54226535,-2.238738106,-3.230029828,-2.275537233,0.046849555,-0.610752645,-0.602280532,-0.3441521,11.06,2,2.498313516,12.16196569
Monroecity,LA,NA,NA,7,0.011776601,0.454606028,3.306343561,-2.451728191,-0.583339219,-0.043363573,0.634384084,-1.313104883,-1.180675868,-0.519658239,-1.329820751,0.376553189,2.104299911,-0.675562922,-1.33563982,-0.884874618,3.076921502,0.684708423,0.781622001,0.054036031,2.20655155,-1.676619433,-1.032206399,1.648010813,-0.336870787,0.222278747,1.405537992,0.66020627,-2.530598351,-0.576276296,4.286813695,-0.097815986,1.084658392,1.534848466,-0.505711554,-0.526665951,-0.473628386,0.862438359,0.154451205,-0.251599702,0.701087804,-0.977938227,0.697180181,0.218942153,0.726979163,0.125500419,-0.786570176,-0.777825693,1.476875214,1.113484575,0.00733751,1.417952528,0.617310677,-0.798350429,-0.165972559,-1.315047337,-0.022523818,-1.197461851,1.423574505,0.335253425,-0.014501882,-0.076781792,-0.727776789,1.098499185,0.036110101,0.493122952,0.5876324,-0.009354867,-0.26425364,0.145157941,1.291268997,29.61,2,2.707932195,14.99823001
Monroecity,LA,NA,NA,7,0.011776601,0.454606028,3.306343561,-2.451728191,-0.583339219,-0.043363573,0.634384084,-1.313104883,-1.180675868,-0.519658239,-1.329820751,0.376553189,2.104299911,-0.675562922,-1.33563982,-0.884874618,3.076921502,0.684708423,0.781622001,0.054036031,2.20655155,-1.676619433,-1.032206399,1.648010813,-0.336870787,0.222278747,1.405537992,0.66020627,-2.530598351,-0.576276296,4.286813695,-0.097815986,1.084658392,1.534848466,-0.505711554,-0.526665951,-0.473628386,0.862438359,0.154451205,-0.251599702,0.701087804,-0.977938227,0.697180181,0.218942153,0.726979163,0.125500419,-0.786570176,-0.777825693,1.476875214,1.113484575,0.00733751,1.417952528,0.617310677,-0.798350429,-0.165972559,-1.315047337,-0.022523818,-1.197461851,1.423574505,0.335253425,-0.014501882,-0.076781792,-0.727776789,1.098499185,0.036110101,0.493122952,0.5876324,-0.009354867,-0.26425364,0.145157941,1.291268997,29.61,2,2.707932195,14.99823001
Saralandcity,AL,NA,NA,7,-0.197662288,0.080381284,-0.191243289,0.536391653,-0.639225336,-0.366820967,0.634384084,-0.281539418,0.290258721,-0.055271103,-0.840065284,0.022739881,-0.804760131,0.732118486,-0.440303438,-0.604999613,-0.527840215,-0.017723948,0.390763778,-1.111369936,-0.584533164,-0.369937469,0.653131312,-0.743555013,0.834675602,-1.096269969,-0.988933792,-0.420623776,0.72064368,-0.812562978,-0.735807208,-0.109447192,0.849384207,-0.243956344,-0.619578419,-0.665767676,-0.583556559,-0.461176804,0.367656322,0.232428585,0.326980239,0.882290893,-0.39572433,-1.215868609,0.726979163,-0.257478644,0.52819112,0.961790302,-0.373946067,0.278238389,0.641698625,-0.05864739,-0.700761598,-0.736019075,-0.792185996,-0.960952938,-1.154111274,-0.931959392,-2.044191686,-1.66354951,-1.243428664,-0.102794725,-0.812864128,0.890101543,0.937851733,1.164859067,0.72238549,-0.139646938,-0.614046491,-0.584050325,-0.3441521,8.11,2,3.068385477,21.50715084
WestDesMoinescity,IA,NA,NA,7,-0.100843268,-0.783214281,-0.575805971,0.786826881,-0.47333181,-0.568724308,0.634384084,0.525843549,1.066514496,1.424962892,1.229092983,-1.013254565,-0.998697467,-0.978923721,0.707860911,0.938447432,-0.98669241,-1.190379641,-1.571651407,1.498437954,-1.171547012,1.413473453,-1.196539182,0.243416562,-1.458497756,1.398020478,-0.507801611,-0.357630613,0.99901673,0.78961317,-0.882762956,-0.101447526,-0.800630797,0.272270227,-0.64355039,-0.558076018,-0.527470756,-0.651539434,-0.637453512,-0.025719835,-1.269212036,0.351401975,-0.6079061,0.005066116,0.726979163,-0.17485882,0.422253519,-0.036984285,-0.008995392,-1.387974328,1.185436724,-0.916573693,-0.538893073,-0.324396925,-0.123559697,0.12988626,-0.662613692,0.106963273,-1.254502355,-0.579453003,-0.151049302,-0.102794725,-0.69033836,0.282519684,-1.518648972,-0.941698008,-0.877307142,-0.081739351,-0.371931839,-0.298443754,-0.3441521,0,2,2.657180507,14.25603758
FortPaynecity,AL,NA,NA,7,-0.197240091,-0.668068206,-0.327308297,0.618241215,-0.628636387,0.45109359,-1.57550333,-0.99490798,-0.831424501,0.481676523,-1.490729246,0.765505489,0.149322396,-0.760678542,-0.943794872,-0.746686334,0.28252343,1.249266672,1.643676509,-0.975060483,-0.846658845,-0.190855347,3.623477248,-1.560773486,3.575563759,-1.169284067,-1.370607124,0.650259981,0.13188953,1.405482974,-0.474552544,-0.10968701,-0.363103366,2.118246687,-0.673515355,-0.632114033,-0.509523299,-0.636667354,-0.515622017,-0.735627988,-0.196770351,0.37681687,-0.399092295,-0.243511661,0.726979163,-0.214065376,-0.281474829,0.460970046,-0.550628537,0.813195383,0.369829576,1.529120443,0.547938452,-0.841864771,-0.542698571,-1.406426537,-0.685474045,-1.272495154,-0.876824849,-0.85047713,0.190319249,-0.102794725,-0.826478102,0.8877534,0.486049366,1.009843041,0.582295643,0.236752377,-0.880168865,-0.571896854,-0.3441521,0,2,3.361490915,28.83214513
Fairfieldcity,AL,NA,NA,8,-0.195483363,-0.121124348,4.700651832,-3.585405711,-0.660991507,0.733346221,0.634384084,-0.952901544,-0.952515303,-0.838924395,-1.866442771,1.333787823,0.550572057,0.714658872,-0.924384163,-0.917155656,1.045704331,0.26528083,0.549634557,-0.47207063,0.925458434,-0.962761044,-0.62569899,1.171800783,0.305841746,-0.514304656,-0.070182676,0.918809778,-1.521859773,1.728662178,0.567200426,-0.109584231,-1.412550058,1.049719882,-0.703480319,-0.647819067,-0.502793003,0.157501744,-0.089211785,-0.187062597,0.127456205,-0.030527419,-0.210486277,0.019938291,0.726979163,-0.220964383,-0.2095886,0.013169389,1.749140003,0.049276796,-0.536400588,0.156438359,-0.076411573,-0.793646176,-0.567647313,-1.280780137,-0.411149813,-1.116656755,-0.018466881,-0.342306892,0.395140379,-0.096882695,-0.823074608,1.593957241,0.837244195,1.25067151,0.817112911,-0.210328257,0.23984061,-0.089809167,-0.3441521,24.03,2,2.307846391,10.05275163
Fairfieldcity,AL,NA,NA,8,-0.195483363,-0.121124348,4.700651832,-3.585405711,-0.660991507,0.733346221,0.634384084,-0.952901544,-0.952515303,-0.838924395,-1.866442771,1.333787823,0.550572057,0.714658872,-0.924384163,-0.917155656,1.045704331,0.26528083,0.549634557,-0.47207063,0.925458434,-0.962761044,-0.62569899,1.171800783,0.305841746,-0.514304656,-0.070182676,0.918809778,-1.521859773,1.728662178,0.567200426,-0.109584231,-1.412550058,1.049719882,-0.703480319,-0.647819067,-0.502793003,0.157501744,-0.089211785,-0.187062597,0.127456205,-0.030527419,-0.210486277,0.019938291,0.726979163,-0.220964383,-0.2095886,0.013169389,1.749140003,0.049276796,-0.536400588,0.156438359,-0.076411573,-0.793646176,-0.567647313,-1.280780137,-0.411149813,-1.116656755,-0.018466881,-0.342306892,0.395140379,-0.096882695,-0.823074608,1.593957241,0.837244195,1.25067151,0.817112911,-0.210328257,0.23984061,-0.089809167,-0.3441521,24.03,2,2.307846391,10.05275163
Sylacaugacity,AL,NA,NA,8,-0.193930454,-0.581708649,1.084903264,-0.520933664,-0.649814284,0.760129317,-1.57550333,-1.036988502,-1.528652595,0.176922465,-1.193126642,1.252604632,0.668717791,-0.252167273,-0.913631469,-0.769903238,0.93482488,0.655682292,1.04430039,-0.425039883,-0.466392012,-0.730571811,1.630478914,-0.196739711,1.609986595,-0.083736223,-0.808664629,0.268985579,-0.449105094,-0.033579142,-0.223094931,-0.109310153,-1.412550058,-0.20726072,-0.703480319,-0.6635241,-0.482602114,-0.181581691,-0.363332649,-0.445211016,-0.146889342,-0.046058744,-0.097659463,0.074469598,0.726979163,-0.217262477,-0.158511542,-0.023371145,-0.08140624,1.423759632,-0.173908523,1.437286078,1.172288478,-0.78070948,-0.470347217,-1.549206537,-0.742624926,-1.480279687,0.22187335,-1.019867209,-0.628965273,-0.102794725,-0.809460634,1.359142996,0.484186263,0.769937285,0.826452234,-0.082590933,-0.721826562,-0.622536317,-0.3441521,7.17,2,3.000274014,20.0910414
Hueytowncity,AL,NA,NA,8,-0.180536614,-0.149910867,0.279255188,0.180895793,-0.654520483,0.403708112,0.634384084,-0.360588567,-0.186456648,-1.158190551,-0.966604974,0.789739278,-0.887239228,1.118412454,-0.424802801,-0.541709697,-0.553790725,-0.233968624,0.173219133,-1.074701896,-0.248569263,-0.493442381,-0.518203109,-0.357479374,-0.243271874,-0.925545827,-1.222662087,-0.413992916,0.568362953,0.708818369,-0.183906731,-0.109567101,-1.412550058,0.152232,-0.703480319,-0.674741981,-0.493819275,-0.5712302,0.002161836,-0.316136806,0.277099231,1.382823131,-0.500131233,-0.693217897,0.726979163,-0.255291153,0.698447979,1.554320132,-0.133542051,0.804636071,0.097960527,-0.641070598,0.154829177,-0.750131834,-0.742288511,-0.715371338,-1.165541451,-0.579880044,-1.563511224,-1.189257288,-0.082775592,-0.102794725,-0.834419587,1.590435027,1.522865931,1.5247177,1.164002055,-0.163491239,-0.37288264,-0.608357267,-0.3441521,0,2,2.996935787,20.02408476
Eufaulacity,AL,NA,NA,8,-0.190533466,-0.034764792,1.796021966,-1.130529658,-0.626871562,0.131756673,-1.57550333,-0.891040214,-0.330490971,-0.098807397,-1.463390424,0.204493292,1.145759054,-1.144790058,-0.868316541,-0.722833351,1.025651664,1.115746469,1.352112523,-0.598814508,0.526732046,-0.447745563,2.24580016,-0.934339473,1.762864819,-0.637784381,-0.374775401,0.414864481,-0.676071274,1.016753271,0.877440338,-0.109481452,-0.104095383,-1.415106504,-0.661529369,-0.694934167,-0.500549571,-0.089374792,0.03261971,-0.057988387,0.227218222,0.005477015,0.038743103,-0.325662722,0.726979163,-0.197575064,-0.553885802,0.05472529,-0.388428237,0.654134837,0.732321642,1.860207495,4.756520104,-0.78776586,-0.328139385,-1.509228137,-0.536881752,-1.439877139,-1.220168037,-1.426403399,0.122045539,-0.102794725,-0.821940111,0.347093602,0.305328419,0.183090899,-0.199539121,0.284440978,-0.879082235,-0.592152639,-0.3441521,7.23,2,2.632317812,13.90596399
Marshalltowncity,IA,NA,NA,8,-0.132503199,-0.552922131,-0.600154446,0.835692292,-0.558043398,0.780731699,-1.57550333,-0.490608489,-0.352159851,0.583261209,0.547184653,0.371706431,-0.129323202,-0.132132425,-0.332357556,-0.346274253,-0.251821157,-0.238322544,-0.316933326,-0.420257095,-0.573457431,-0.077230829,0.931137899,0.402653985,0.274642109,-0.273787626,-0.746502848,0.17946898,0.093091892,1.121938955,-0.55946031,-0.103948492,-0.784120328,-0.309262115,-0.64355039,-0.602947542,-0.484845546,-0.544460455,-0.667911386,-0.63882233,-0.77040195,0.486242112,-0.527074949,-0.016888047,0.726979163,-0.181253022,0.216053546,0.397203233,-0.362360331,1.166266999,-0.898892654,-0.302733465,0.293573627,-0.875970606,-0.709855145,-1.046620938,-1.085530216,-1.041623451,-1.014162124,-1.460281415,-0.151049302,-0.090970665,-0.70622133,1.169530494,0.670496517,0.656443409,0.833123179,-0.107286816,-0.405651313,-0.52328297,-0.3441521,3.99,2,3.345912561,28.38646823
